Date,Open,High,Low,Close,Adj Close,Volume
2007-05-08,9448.799805,9470.799805,9345.500000,9377.099609,9377.099609,84317000
2007-05-09,9433.900391,9471.500000,9377.799805,9427.700195,9427.700195,120105900
2007-05-10,9440.500000,9440.700195,9367.299805,9367.299805,9367.299805,78661000
2007-05-11,9288.799805,9412.299805,9248.900391,9408.299805,9408.299805,89699000
2007-05-14,9464.000000,9465.599609,9363.500000,9387.299805,9387.299805,82158200
2007-05-15,9365.900391,9402.700195,9341.700195,9391.000000,9391.000000,79040800
2007-05-16,9377.599609,9394.400391,9348.799805,9357.500000,9357.500000,90378800
2007-05-18,9389.599609,9429.799805,9380.200195,9424.700195,9424.700195,132117800
2007-05-21,9447.299805,9474.099609,9398.900391,9405.299805,9405.299805,57492200
2007-05-22,9391.400391,9404.200195,9346.299805,9361.099609,9361.099609,96485200
2007-05-23,9391.099609,9458.500000,9378.200195,9438.799805,9438.799805,71101600
2007-05-24,9396.799805,9433.599609,9353.200195,9357.000000,9357.000000,71205000
2007-05-25,9323.200195,9385.099609,9313.299805,9381.299805,9381.299805,62490000
2007-05-29,9407.799805,9416.700195,9377.599609,9396.000000,9396.000000,48113200
2007-05-30,9343.000000,9382.799805,9303.000000,9382.799805,9382.799805,61979800
2007-05-31,9457.700195,9479.000000,9438.200195,9450.799805,9450.799805,84946000
2007-06-01,9473.900391,9536.700195,9473.900391,9531.500000,9531.500000,121822700
2007-06-04,9515.799805,9548.099609,9451.799805,9487.500000,9487.500000,61706400
2007-06-05,9498.500000,9504.000000,9407.599609,9408.200195,9408.200195,114858300
2007-06-06,9395.900391,9424.799805,9245.799805,9277.500000,9277.500000,125503700
2007-06-07,9307.000000,9319.799805,9138.900391,9152.099609,9152.099609,88712800
2007-06-08,9092.599609,9168.700195,9057.200195,9150.700195,9150.700195,112046200
2007-06-11,9201.599609,9223.000000,9170.299805,9223.000000,9223.000000,67864600
2007-06-12,9196.000000,9254.500000,9155.900391,9181.000000,9181.000000,86756600
2007-06-13,9156.299805,9178.799805,9110.299805,9146.099609,9146.099609,98589600
2007-06-14,9222.700195,9292.299805,9211.799805,9292.299805,9292.299805,98913600
2007-06-15,9297.400391,9429.900391,9297.400391,9395.799805,9395.799805,174629200
2007-06-18,9415.799805,9441.000000,9340.099609,9365.700195,9365.700195,63291000
2007-06-19,9387.000000,9404.599609,9308.700195,9333.400391,9333.400391,66444600
2007-06-20,9363.900391,9398.299805,9333.099609,9347.299805,9347.299805,73947200
2007-06-21,9290.900391,9319.299805,9188.500000,9230.299805,9230.299805,85275000
2007-06-22,9249.200195,9261.000000,9157.799805,9166.500000,9166.500000,108723400
2007-06-25,9115.700195,9155.299805,9079.700195,9141.200195,9141.200195,61001600
2007-06-26,9083.500000,9115.700195,9047.700195,9073.299805,9073.299805,80411200
2007-06-27,9043.299805,9053.799805,8993.400391,9025.799805,9025.799805,102752900
2007-06-28,9107.099609,9146.200195,9094.200195,9138.900391,9138.900391,74779600
2007-06-29,9165.299805,9209.400391,9104.700195,9209.400391,9209.400391,66526000
2007-07-02,9196.000000,9231.700195,9176.000000,9192.599609,9192.599609,55510800
2007-07-03,9238.000000,9261.400391,9219.299805,9240.299805,9240.299805,56270400
2007-07-04,9245.799805,9300.000000,9233.099609,9294.500000,9294.500000,42430200
2007-07-05,9324.400391,9336.000000,9203.900391,9219.400391,9219.400391,64314200
2007-07-06,9215.799805,9264.000000,9204.500000,9264.000000,9264.000000,76167600
2007-07-09,9308.799805,9323.500000,9269.099609,9296.400391,9296.400391,55818400
2007-07-10,9282.299805,9327.599609,9191.299805,9248.400391,9248.400391,74265000
2007-07-11,9160.299805,9225.700195,9140.099609,9214.400391,9214.400391,78005200
2007-07-12,9230.599609,9253.099609,9153.000000,9248.500000,9248.500000,81638600
2007-07-13,9334.799805,9354.700195,9250.700195,9261.700195,9261.700195,79858200
2007-07-16,9286.099609,9336.799805,9272.799805,9299.799805,9299.799805,50359800
2007-07-17,9263.799805,9271.799805,9215.700195,9219.299805,9219.299805,67405000
2007-07-18,9128.000000,9162.299805,9072.500000,9074.099609,9074.099609,85131400
2007-07-19,9122.700195,9278.599609,9121.599609,9189.299805,9189.299805,93295600
2007-07-20,9219.000000,9239.700195,9102.200195,9105.500000,9105.500000,136678500
2007-07-23,9105.700195,9117.500000,9037.500000,9117.500000,9117.500000,75330400
2007-07-24,9087.099609,9145.200195,9020.500000,9047.700195,9047.700195,89440800
2007-07-25,8984.400391,9027.500000,8893.000000,8922.700195,8922.700195,108198600
2007-07-26,8966.700195,8980.099609,8705.599609,8706.400391,8706.400391,145920100
2007-07-27,8615.900391,8782.200195,8613.099609,8705.599609,8705.599609,128627300
2007-07-30,8724.599609,8756.200195,8645.500000,8705.099609,8705.099609,98012200
2007-07-31,8767.700195,8889.900391,8757.299805,8885.000000,8885.000000,110434800
2007-08-02,8897.299805,8910.500000,8763.599609,8775.700195,8775.700195,124069100
2007-08-03,8800.200195,8816.900391,8642.900391,8671.400391,8671.400391,75007800
2007-08-06,8583.200195,8664.700195,8571.400391,8639.900391,8639.900391,97325800
2007-08-07,8708.700195,8750.599609,8692.099609,8747.000000,8747.000000,93260800
2007-08-08,8805.099609,8992.200195,8797.000000,8964.200195,8964.200195,98208000
2007-08-09,8920.599609,8926.599609,8759.099609,8805.299805,8805.299805,120738700
2007-08-10,8677.500000,8687.799805,8515.099609,8565.500000,8565.500000,136223100
2007-08-13,8667.200195,8707.700195,8616.700195,8687.500000,8687.500000,76061000
2007-08-14,8608.200195,8668.000000,8540.200195,8549.299805,8549.299805,96575600
2007-08-15,8494.200195,8678.400391,8483.700195,8661.599609,8661.599609,95860400
2007-08-16,8474.000000,8535.299805,8386.700195,8422.299805,8422.299805,137323600
2007-08-17,8364.099609,8654.900391,8329.599609,8543.000000,8543.000000,180382600
2007-08-20,8598.099609,8651.000000,8575.900391,8594.299805,8594.299805,78814800
2007-08-21,8603.400391,8644.900391,8528.099609,8603.200195,8603.200195,80150800
2007-08-22,8638.799805,8740.700195,8638.599609,8714.599609,8714.599609,80506400
2007-08-23,8795.599609,8824.200195,8710.599609,8738.500000,8738.500000,83281600
2007-08-24,8689.200195,8775.900391,8682.000000,8775.900391,8775.900391,58536000
2007-08-27,8818.299805,8853.000000,8794.599609,8846.200195,8846.200195,38070600
2007-08-28,8826.200195,8840.099609,8709.799805,8714.700195,8714.700195,68706200
2007-08-29,8655.299805,8736.200195,8630.700195,8727.799805,8727.799805,68577200
2007-08-30,8792.500000,8797.900391,8674.400391,8776.700195,8776.700195,60213800
2007-08-31,8814.000000,8908.000000,8790.299805,8881.500000,8881.500000,69383600
2007-09-03,8934.599609,8937.500000,8863.099609,8877.799805,8877.799805,40953400
2007-09-04,8854.299805,8974.799805,8813.200195,8966.299805,8966.299805,79542600
2007-09-05,8953.599609,8962.799805,8823.799805,8843.099609,8843.099609,86982200
2007-09-06,8896.700195,8897.200195,8758.299805,8830.099609,8830.099609,71846200
2007-09-07,8801.500000,8852.799805,8667.099609,8676.099609,8676.099609,88324400
2007-09-10,8688.000000,8713.900391,8603.799805,8612.500000,8612.500000,80134800
2007-09-11,8674.299805,8731.200195,8657.599609,8717.200195,8717.200195,66848600
2007-09-12,8733.900391,8795.700195,8696.200195,8784.000000,8784.000000,70677400
2007-09-13,8765.200195,8891.599609,8734.599609,8878.000000,8878.000000,67005000
2007-09-14,8827.099609,8839.900391,8727.400391,8772.599609,8772.599609,65435000
2007-09-17,8740.599609,8745.500000,8658.200195,8685.799805,8685.799805,54840000
2007-09-18,8668.900391,8797.599609,8666.200195,8775.900391,8775.900391,85255800
2007-09-19,8966.299805,9057.900391,8923.500000,9006.799805,9006.799805,128352200
2007-09-20,8948.400391,8977.099609,8896.700195,8896.700195,8896.700195,80604400
2007-09-21,8902.200195,8958.299805,8874.200195,8897.299805,8897.299805,148191200
2007-09-24,8874.200195,8940.299805,8866.299805,8906.099609,8906.099609,80303600
2007-09-25,8867.200195,8886.900391,8777.400391,8829.200195,8829.200195,77853600
2007-09-26,8862.900391,8894.200195,8831.900391,8859.700195,8859.700195,71362400
2007-09-27,8909.000000,8930.799805,8881.000000,8886.000000,8886.000000,69560400
2007-09-28,8903.599609,8941.000000,8863.500000,8933.500000,8933.500000,67090200
2007-10-01,8856.099609,9030.500000,8856.099609,9022.500000,9022.500000,107671600
2007-10-02,9069.799805,9111.799805,9041.200195,9074.000000,9074.000000,108557500
2007-10-03,9079.900391,9096.799805,9035.299805,9088.700195,9088.700195,76582400
2007-10-04,9051.000000,9099.900391,9037.900391,9053.400391,9053.400391,69417000
2007-10-05,9059.799805,9100.799805,9025.299805,9075.299805,9075.299805,57836800
2007-10-08,9079.500000,9119.799805,9067.500000,9097.000000,9097.000000,41085800
2007-10-09,9107.299805,9146.099609,9082.799805,9137.799805,9137.799805,55860200
2007-10-10,9159.299805,9185.299805,9135.799805,9182.299805,9182.299805,58592000
2007-10-11,9179.200195,9243.799805,9170.400391,9218.299805,9218.299805,74306600
2007-10-12,9165.700195,9197.500000,9120.099609,9197.500000,9197.500000,68912400
2007-10-15,9185.400391,9227.500000,9149.299805,9179.500000,9179.500000,55571800
2007-10-16,9132.599609,9133.900391,9040.099609,9062.700195,9062.700195,84518400
2007-10-17,9042.700195,9122.599609,9032.000000,9071.799805,9071.799805,65509800
2007-10-18,9087.500000,9113.599609,9013.299805,9027.500000,9027.500000,83155400
2007-10-19,9008.299805,9028.700195,8915.900391,8937.200195,8937.200195,73535000
2007-10-22,8827.599609,8883.299805,8801.099609,8845.400391,8845.400391,84596600
2007-10-23,8891.099609,8949.299805,8889.400391,8903.200195,8903.200195,55208400
2007-10-24,8899.700195,8928.400391,8838.200195,8851.000000,8851.000000,91219400
2007-10-25,8901.799805,8932.599609,8886.299805,8917.500000,8917.500000,102346900
2007-10-26,8920.200195,8996.400391,8861.200195,8962.900391,8962.900391,92119400
2007-10-29,9018.900391,9023.099609,8958.799805,9007.299805,9007.299805,71573800
2007-10-30,8969.599609,8977.799805,8920.599609,8939.200195,8939.200195,84959200
2007-10-31,8942.200195,9033.799805,8910.799805,9019.599609,9019.599609,97694000
2007-11-01,9029.500000,9041.700195,8846.200195,8891.500000,8891.500000,143519300
2007-11-02,8822.700195,8891.500000,8734.400391,8770.400391,8770.400391,127767900
2007-11-05,8709.400391,8766.000000,8696.599609,8707.799805,8707.799805,102999500
2007-11-06,8740.500000,8792.700195,8728.400391,8770.299805,8770.299805,82244400
2007-11-07,8799.500000,8825.500000,8685.200195,8703.200195,8703.200195,104950800
2007-11-08,8605.900391,8671.000000,8577.500000,8605.200195,8605.200195,112502200
2007-11-09,8661.299805,8668.200195,8367.799805,8417.200195,8417.200195,137479200
2007-11-12,8361.500000,8479.700195,8357.400391,8442.000000,8442.000000,104910600
2007-11-13,8396.099609,8530.700195,8372.500000,8500.599609,8500.599609,108396900
2007-11-14,8591.599609,8679.500000,8576.299805,8631.000000,8631.000000,110916700
2007-11-15,8654.500000,8680.099609,8539.700195,8593.700195,8593.700195,82842200
2007-11-16,8529.500000,8551.900391,8445.299805,8478.799805,8478.799805,85409800
2007-11-19,8463.599609,8511.400391,8250.500000,8270.900391,8270.900391,116769300
2007-11-20,8336.700195,8367.400391,8171.700195,8339.000000,8339.000000,130045800
2007-11-21,8229.700195,8260.700195,8080.899902,8125.399902,8125.399902,128641500
2007-11-22,8147.100098,8289.500000,8087.500000,8227.099609,8227.099609,92466400
2007-11-23,8243.400391,8402.400391,8234.599609,8371.799805,8371.799805,93415200
2007-11-26,8439.099609,8474.799805,8343.400391,8361.200195,8361.200195,92021000
2007-11-27,8334.200195,8462.400391,8301.200195,8431.099609,8431.099609,104328600
2007-11-28,8467.700195,8664.299805,8432.500000,8650.799805,8650.799805,118562700
2007-11-29,8674.000000,8757.700195,8658.900391,8734.500000,8734.500000,98828200
2007-11-30,8757.700195,8849.400391,8743.599609,8828.400391,8828.400391,114319200
2007-12-03,8799.799805,8855.200195,8678.799805,8706.200195,8706.200195,77454800
2007-12-04,8699.599609,8702.400391,8592.099609,8645.000000,8645.000000,76429400
2007-12-05,8686.799805,8789.299805,8633.500000,8758.200195,8758.200195,72239800
2007-12-06,8733.400391,8813.200195,8670.400391,8741.700195,8741.700195,88113400
2007-12-07,8795.200195,8829.099609,8760.200195,8799.700195,8799.700195,71561600
2007-12-10,8789.799805,8904.700195,8749.299805,8885.299805,8885.299805,102083100
2007-12-11,8903.000000,8910.200195,8819.599609,8855.900391,8855.900391,91676800
2007-12-12,8745.700195,8918.799805,8722.500000,8852.299805,8852.299805,102151100
2007-12-13,8763.799805,8810.400391,8652.500000,8658.400391,8658.400391,99025600
2007-12-14,8701.700195,8707.900391,8602.799805,8675.900391,8675.900391,61544600
2007-12-17,8617.299805,8617.299805,8515.500000,8544.599609,8544.599609,72120400
2007-12-18,8485.900391,8565.200195,8458.400391,8467.099609,8467.099609,72019600
2007-12-19,8463.799805,8465.200195,8387.099609,8395.000000,8395.000000,65080200
2007-12-20,8402.299805,8483.799805,8369.200195,8402.799805,8402.799805,55018000
2007-12-21,8463.900391,8506.000000,8446.400391,8468.400391,8468.400391,115625800
2007-12-24,null,null,null,null,null,null
2007-12-27,8497.900391,8561.700195,8447.700195,8518.200195,8518.200195,37416200
2007-12-28,8467.599609,8571.799805,8453.200195,8484.500000,8484.500000,32228600
2007-12-31,null,null,null,null,null,null
2008-01-03,8410.099609,8421.000000,8273.299805,8318.799805,8318.799805,70784600
2008-01-04,8306.700195,8344.299805,8109.899902,8130.000000,8130.000000,82516600
2008-01-07,8090.500000,8213.099609,8070.299805,8110.600098,8110.600098,102996500
2008-01-08,8128.899902,8385.400391,8127.600098,8316.400391,8316.400391,132311200
2008-01-09,8263.500000,8345.500000,8216.299805,8339.799805,8339.799805,107972400
2008-01-10,8365.700195,8379.299805,8227.599609,8290.799805,8290.799805,94847600
2008-01-11,8296.900391,8303.799805,8156.399902,8159.700195,8159.700195,95764000
2008-01-14,8148.500000,8249.799805,8125.399902,8193.400391,8193.400391,74924400
2008-01-15,8162.700195,8165.600098,7949.200195,7973.899902,7973.899902,89881800
2008-01-16,7928.899902,7959.100098,7778.700195,7847.500000,7847.500000,123731400
2008-01-17,7907.399902,7951.399902,7767.200195,7788.100098,7788.100098,120486400
2008-01-18,7805.700195,7938.799805,7690.100098,7692.000000,7692.000000,150715700
2008-01-21,7571.000000,7586.799805,7263.500000,7287.100098,7287.100098,166608000
2008-01-22,7030.899902,7534.500000,6950.899902,7487.899902,7487.899902,212511200
2008-01-23,7625.899902,7625.899902,7180.000000,7356.100098,7356.100098,165486700
2008-01-24,7563.899902,7718.200195,7531.299805,7691.000000,7691.000000,155902600
2008-01-25,7812.100098,7839.200195,7685.000000,7686.899902,7686.899902,113346500
2008-01-28,7594.700195,7647.500000,7477.899902,7581.700195,7581.700195,89112800
2008-01-29,7626.299805,7730.799805,7612.600098,7704.399902,7704.399902,81957400
2008-01-30,7655.799805,7746.299805,7610.500000,7671.799805,7671.799805,75897200
2008-01-31,7659.899902,7696.899902,7436.899902,7670.399902,7670.399902,133002000
2008-02-01,7729.700195,7881.700195,7695.500000,7816.000000,7816.000000,105370900
2008-02-04,7879.799805,7888.500000,7725.000000,7751.700195,7751.700195,73700200
2008-02-05,7740.000000,7742.000000,7504.700195,7517.399902,7517.399902,107092700
2008-02-06,7431.899902,7565.500000,7424.600098,7565.500000,7565.500000,96289600
2008-02-07,7543.700195,7546.100098,7361.899902,7420.000000,7420.000000,87502000
2008-02-08,7503.600098,7532.299805,7405.799805,7447.000000,7447.000000,65831000
2008-02-11,7382.200195,7456.100098,7332.299805,7347.500000,7347.500000,73755200
2008-02-12,7380.299805,7554.100098,7278.100098,7546.899902,7546.899902,122731900
2008-02-13,7485.100098,7578.600098,7445.200195,7536.500000,7536.500000,165075900
2008-02-14,7611.500000,7650.100098,7482.799805,7502.000000,7502.000000,165438000
2008-02-15,7494.500000,7517.399902,7346.299805,7353.000000,7353.000000,184779300
2008-02-18,7422.299805,7528.500000,7392.500000,7486.700195,7486.700195,70289600
2008-02-19,7420.299805,7541.799805,7367.000000,7462.700195,7462.700195,118232500
2008-02-20,7385.200195,7454.100098,7337.600098,7381.600098,7381.600098,90558200
2008-02-21,7402.000000,7577.799805,7402.000000,7486.100098,7486.100098,88644600
2008-02-22,7436.399902,7569.100098,7425.299805,7454.799805,7454.799805,83321800
2008-02-25,7585.299805,7634.500000,7546.500000,7615.799805,7615.799805,79883800
2008-02-26,7640.600098,7766.500000,7622.600098,7743.200195,7743.200195,87729600
2008-02-27,7778.200195,7782.500000,7658.399902,7782.500000,7782.500000,85803200
2008-02-28,7751.700195,7802.600098,7658.000000,7663.000000,7663.000000,95294400
2008-02-29,7580.899902,7645.200195,7489.600098,7533.899902,7533.899902,112318500
2008-03-03,7402.899902,7460.399902,7361.100098,7403.899902,7403.899902,91853600
2008-03-04,7394.000000,7452.399902,7229.100098,7276.000000,7276.000000,93295200
2008-03-05,7335.000000,7387.799805,7293.500000,7338.799805,7338.799805,82559400
2008-03-06,7346.000000,7352.799805,7238.299805,7269.899902,7269.899902,86385800
2008-03-07,7147.399902,7223.000000,7097.899902,7174.100098,7174.100098,97546400
2008-03-10,7117.500000,7149.299805,7021.299805,7055.000000,7055.000000,90864400
2008-03-11,7067.100098,7257.700195,7042.399902,7143.000000,7143.000000,107957000
2008-03-12,7248.299805,7303.299805,7204.899902,7245.000000,7245.000000,106504400
2008-03-13,7159.799805,7255.200195,7114.500000,7251.700195,7251.700195,110069200
2008-03-14,7241.799805,7338.500000,7052.500000,7132.000000,7132.000000,122508400
2008-03-17,6910.899902,6972.700195,6769.799805,6774.299805,6774.299805,160568200
2008-03-18,6875.600098,7034.399902,6847.899902,7013.899902,7013.899902,116515100
2008-03-19,7097.899902,7118.100098,6973.500000,7073.000000,7073.000000,122892100
2008-03-20,6965.899902,7025.299805,6945.500000,7009.899902,7009.899902,176662800
2008-03-25,7232.799805,7271.200195,7150.700195,7234.399902,7234.399902,103893500
2008-03-26,7219.399902,7236.500000,7122.600098,7184.500000,7184.500000,84565600
2008-03-27,7164.700195,7316.600098,7163.899902,7265.000000,7265.000000,82305600
2008-03-28,7273.500000,7289.200195,7221.100098,7239.399902,7239.399902,57845800
2008-03-31,7162.000000,7224.299805,7069.100098,7224.299805,7224.299805,63495600
2008-04-01,7221.200195,7511.000000,7219.100098,7494.299805,7494.299805,125380100
2008-04-02,7536.299805,7625.100098,7514.200195,7596.600098,7596.600098,106984700
2008-04-03,7598.899902,7610.899902,7480.600098,7516.200195,7516.200195,68678600
2008-04-04,7547.600098,7594.000000,7500.500000,7573.500000,7573.500000,66573600
2008-04-07,7679.700195,7707.399902,7622.899902,7639.299805,7639.299805,89604200
2008-04-08,7576.500000,7603.299805,7530.700195,7568.100098,7568.100098,66733200
2008-04-09,7529.100098,7538.500000,7403.000000,7403.100098,7403.100098,65564600
2008-04-10,7404.799805,7413.600098,7246.399902,7312.600098,7312.600098,91157800
2008-04-11,7352.600098,7395.500000,7221.899902,7259.000000,7259.000000,70387600
2008-04-14,7177.299805,7209.500000,7123.600098,7139.500000,7139.500000,64575200
2008-04-15,7173.500000,7241.299805,7107.000000,7187.399902,7187.399902,74150200
2008-04-16,7221.799805,7256.700195,7132.899902,7250.700195,7250.700195,66550400
2008-04-17,7260.600098,7262.500000,7133.399902,7173.600098,7173.600098,65986000
2008-04-18,7215.500000,7421.899902,7207.000000,7418.000000,7418.000000,95194200
2008-04-21,7452.399902,7484.700195,7349.000000,7394.899902,7394.899902,76659400
2008-04-22,7359.600098,7388.399902,7304.600098,7328.899902,7328.899902,60534600
2008-04-23,7345.299805,7366.899902,7227.200195,7324.500000,7324.500000,79400200
2008-04-24,7353.299805,7460.500000,7314.399902,7460.500000,7460.500000,115243400
2008-04-25,7510.899902,7597.500000,7493.500000,7509.500000,7509.500000,84484000
2008-04-28,7518.399902,7587.700195,7499.399902,7550.100098,7550.100098,72508200
2008-04-29,7502.100098,7537.799805,7431.000000,7462.000000,7462.000000,66286600
2008-04-30,7470.100098,7543.500000,7411.799805,7529.000000,7529.000000,91026000
2008-05-02,7583.000000,7690.399902,7579.399902,7665.799805,7665.799805,89924800
2008-05-05,7653.899902,7692.700195,7639.600098,7658.299805,7658.299805,42430600
2008-05-06,7636.899902,7665.700195,7496.799805,7543.700195,7543.700195,89614600
2008-05-07,7554.399902,7642.600098,7518.600098,7639.200195,7639.200195,76802800
2008-05-08,7560.799805,7611.500000,7551.000000,7586.100098,7586.100098,78702200
2008-05-09,7555.299805,7579.799805,7423.899902,7484.000000,7484.000000,67864200
2008-05-13,7558.299805,7608.200195,7513.899902,7578.299805,7578.299805,82506800
2008-05-14,7628.399902,7646.500000,7575.100098,7594.600098,7594.600098,63178000
2008-05-15,7574.799805,7698.299805,7566.299805,7683.399902,7683.399902,66098200
2008-05-16,7721.500000,7734.500000,7652.399902,7653.700195,7653.700195,61625200
2008-05-19,7687.899902,7785.200195,7664.299805,7778.899902,7778.899902,61824600
2008-05-20,7727.500000,7744.700195,7614.000000,7626.600098,7626.600098,63846400
2008-05-21,7644.799805,7659.399902,7535.399902,7574.299805,7574.299805,72315800
2008-05-22,7521.000000,7613.799805,7461.799805,7578.000000,7578.000000,72678000
2008-05-23,7573.000000,7579.100098,7444.799805,7459.899902,7459.899902,68429800
2008-05-26,7420.399902,7436.500000,7363.899902,7363.899902,7363.899902,66621600
2008-05-27,7383.799805,7473.399902,7374.799805,7418.000000,7418.000000,107198000
2008-05-28,7425.299805,7505.799805,7408.399902,7474.500000,7474.500000,83767200
2008-05-29,7502.299805,7562.000000,7484.899902,7541.799805,7541.799805,80234200
2008-05-30,7568.500000,7598.100098,7492.000000,7511.299805,7511.299805,99814600
2008-06-02,7549.500000,7572.000000,7492.399902,7555.700195,7555.700195,92830400
2008-06-03,7498.700195,7594.500000,7498.200195,7590.399902,7590.399902,111110000
2008-06-04,7548.729980,7555.850098,7448.410156,7514.479980,7514.479980,106173100
2008-06-05,7524.500000,7587.839844,7501.479980,7567.229980,7567.229980,132997400
2008-06-06,7610.899902,7612.069824,7355.259766,7386.419922,7386.419922,115359800
2008-06-09,7323.180176,7385.790039,7268.009766,7325.899902,7325.899902,121133100
2008-06-10,7267.270020,7302.770020,7227.839844,7284.209961,7284.209961,100890800
2008-06-11,7326.770020,7335.959961,7120.850098,7167.299805,7167.299805,89966200
2008-06-12,7162.509766,7265.279785,7121.959961,7222.790039,7222.790039,95178200
2008-06-13,7220.970215,7312.950195,7152.009766,7261.370117,7261.370117,85517800
2008-06-16,7276.279785,7313.830078,7163.189941,7238.270020,7238.270020,62224000
2008-06-17,7273.939941,7327.709961,7251.379883,7251.419922,7251.419922,76637900
2008-06-18,7235.160156,7238.649902,7148.140137,7182.560059,7182.560059,99054200
2008-06-19,7133.450195,7186.089844,7093.759766,7158.939941,7158.939941,80791000
2008-06-20,7160.270020,7196.750000,7012.189941,7069.439941,7069.439941,182574700
2008-06-23,7055.430176,7097.509766,7009.220215,7026.919922,7026.919922,76868000
2008-06-24,7020.319824,7082.250000,6955.649902,7026.080078,7026.080078,120763500
2008-06-25,7054.129883,7081.689941,7012.009766,7081.370117,7081.370117,94188600
2008-06-26,7043.689941,7060.160156,6934.339844,6949.729980,6949.729980,108309500
2008-06-27,6898.060059,6932.160156,6803.700195,6861.540039,6861.540039,101264800
2008-06-30,6850.740234,6963.839844,6799.029785,6958.509766,6958.509766,112894200
2008-07-01,6935.859863,6949.229980,6800.799805,6849.669922,6849.669922,135253900
2008-07-02,6889.189941,6944.910156,6831.319824,6843.750000,6843.750000,126300100
2008-07-03,6763.000000,6895.930176,6738.790039,6844.060059,6844.060059,125294800
2008-07-04,6904.990234,6908.740234,6751.600098,6772.740234,6772.740234,71704300
2008-07-07,6834.060059,6835.549805,6738.930176,6815.729980,6815.729980,81470500
2008-07-08,6684.870117,6818.549805,6661.129883,6788.129883,6788.129883,114028800
2008-07-09,6849.819824,6949.350098,6830.410156,6921.439941,6921.439941,103180100
2008-07-10,6823.299805,6871.490234,6763.870117,6803.069824,6803.069824,113798500
2008-07-11,6840.569824,6856.379883,6638.890137,6638.890137,6638.890137,107961200
2008-07-14,6702.270020,6757.990234,6675.259766,6675.259766,6675.259766,73272200
2008-07-15,6605.950195,6613.220215,6478.410156,6561.979980,6561.979980,122439400
2008-07-16,6584.500000,6619.979980,6422.850098,6583.490234,6583.490234,122453600
2008-07-17,6720.270020,6821.799805,6679.620117,6739.160156,6739.160156,142847900
2008-07-18,6700.709961,6837.160156,6648.490234,6827.310059,6827.310059,135272800
2008-07-21,6816.140137,6925.270020,6758.660156,6858.220215,6858.220215,85213100
2008-07-22,6787.240234,6951.509766,6759.709961,6922.250000,6922.250000,98274900
2008-07-23,7019.950195,7082.100098,6996.379883,7058.240234,7058.240234,119581100
2008-07-24,7144.560059,7150.049805,7040.040039,7056.930176,7056.930176,139407100
2008-07-25,7010.750000,7039.439941,6940.220215,7015.029785,7015.029785,106995600
2008-07-28,6994.189941,7024.779785,6939.819824,6968.930176,6968.930176,80412400
2008-07-29,6880.430176,7048.689941,6861.319824,6993.299805,6993.299805,119370500
2008-07-30,7091.109863,7150.620117,7019.799805,7108.910156,7108.910156,94157200
2008-07-31,7117.540039,7188.620117,7088.970215,7141.209961,7141.209961,82791900
2008-08-04,7069.700195,7133.109863,7069.700195,7078.220215,7078.220215,83432300
2008-08-05,7104.000000,7194.790039,7070.189941,7190.779785,7190.779785,105232200
2008-08-06,7244.850098,7258.319824,7161.799805,7209.339844,7209.339844,102135100
2008-08-07,7179.990234,7265.149902,7149.750000,7182.069824,7182.069824,106242000
2008-08-08,7146.069824,7293.910156,7143.009766,7262.100098,7262.100098,92188500
2008-08-11,7284.680176,7348.399902,7265.890137,7337.729980,7337.729980,77811200
2008-08-12,7312.669922,7358.540039,7280.069824,7301.839844,7301.839844,113765400
2008-08-13,7258.040039,7280.439941,7170.779785,7193.500000,7193.500000,90994900
2008-08-14,7220.890137,7259.250000,7155.910156,7206.459961,7206.459961,85905800
2008-08-15,7226.970215,7273.779785,7214.049805,7235.930176,7235.930176,72774700
2008-08-18,7172.529785,7278.569824,7143.319824,7231.399902,7231.399902,56136800
2008-08-19,7162.259766,7179.450195,7102.669922,7115.180176,7115.180176,74435100
2008-08-20,7134.649902,7148.979980,7053.850098,7100.009766,7100.009766,72557800
2008-08-21,7044.100098,7055.180176,6996.799805,7000.529785,7000.529785,76841500
2008-08-22,7012.720215,7115.640137,6995.000000,7094.120117,7094.120117,77284400
2008-08-25,7070.310059,7141.640137,7059.779785,7062.580078,7062.580078,33849900
2008-08-26,7025.430176,7113.279785,6980.089844,7093.720215,7093.720215,65126400
2008-08-27,7072.779785,7094.240234,7012.950195,7086.640137,7086.640137,72562700
2008-08-28,7086.810059,7230.520020,7056.509766,7190.399902,7190.399902,90222300
2008-08-29,7221.660156,7273.060059,7194.830078,7238.740234,7238.740234,77351100
2008-09-01,7182.209961,7256.009766,7170.049805,7227.750000,7227.750000,40695300
2008-09-02,7215.569824,7343.069824,7199.479980,7298.589844,7298.589844,90490000
2008-09-03,7243.479980,7299.290039,7240.899902,7256.629883,7256.629883,78890100
2008-09-04,7270.620117,7289.740234,7084.649902,7084.649902,7084.649902,89232300
2008-09-05,7045.299805,7067.080078,6954.879883,6976.589844,6976.589844,109977100
2008-09-08,7239.660156,7241.470215,7159.350098,7177.419922,7177.419922,134190400
2008-09-09,7156.149902,7302.549805,7149.600098,7189.450195,7189.450195,116368000
2008-09-10,7170.250000,7229.490234,7104.620117,7121.430176,7121.430176,120451400
2008-09-11,7117.359863,7133.410156,6986.549805,7071.250000,7071.250000,103629000
