;rv5_ss;rsv_ss;medrv;close_price;rv5;open_price;rv10_ss;nobs;open_to_close;close_time;rk_th2;rk_parzen;rv10;bv_ss;rk_twoscale;rsv;bv;open_time
2013-07-24;5.201768007868945e-05;2.183391701083629e-05;2.482388954997151e-05;7923.07;5.201768007868945e-05;7903.36;4.205017906594644e-05;26113.0;0.0024907714740436404;183201.0;4.9291678749994285e-05;4.86563449598907e-05;4.2050179065946436e-05;4.0091607571956294e-05;4.801306920727148e-05;2.183391701083629e-05;4.0091607571956294e-05;100215.0
2013-07-25;4.377881022317016e-05;2.829671409088424e-05;2.398496403772183e-05;7865.38;4.377881022317016e-05;7932.36;4.565474760199795e-05;23916.0;-0.008479744742633244;183201.0;4.603470698819458e-05;4.3995611276002345e-05;4.565474760199794e-05;4.23300800802895e-05;4.692762568764881e-05;2.8296714090884238e-05;4.23300800802895e-05;100215.0
2013-07-26;3.8068415773920245e-05;2.519411857960649e-05;2.5262413243163592e-05;7796.84;3.8068415773920245e-05;7877.22;4.308796735084835e-05;19660.0;-0.010256526342104166;183107.0;3.567226975510909e-05;4.785873057802418e-05;4.308796735084835e-05;4.281418548405002e-05;3.675114956222343e-05;2.5194118579606488e-05;4.281418548405003e-05;100215.0
2013-07-29;3.6432213877292246e-05;1.7074703799135578e-05;1.3094441366379688e-05;7814.11;3.6432213877292246e-05;7803.7;4.1266831763977614e-05;18373.0;0.001333093633698823;183206.0;3.974467102051934e-05;5.232908547065255e-05;4.1266831763977614e-05;3.4445248235274946e-05;4.0067291108355826e-05;1.7074703799135578e-05;3.4445248235274946e-05;100215.0
2013-07-30;4.196870171859545e-05;2.193389916849046e-05;2.0748563532079835e-05;7810.17;4.196870171859545e-05;7805.79;2.692812909802969e-05;20818.0;0.0005609645663611218;183200.0;4.137867198626412e-05;2.660371768239986e-05;2.692812909802968e-05;3.9301476946060895e-05;4.2313689166401985e-05;2.1933899168490456e-05;3.93014769460609e-05;100215.0
2013-07-31;4.846426639556982e-05;2.0815938615400616e-05;1.6158796546462453e-05;7820.43;4.846426639556981e-05;7778.94;4.469810581263196e-05;21368.0;0.0053194581365243465;183201.0;4.4290240160930555e-05;5.2279875466795655e-05;4.469810581263197e-05;3.6434269614655624e-05;4.404140672712142e-05;2.0815938615400616e-05;3.6434269614655624e-05;100215.0
2013-08-02;3.885011360712455e-05;2.410231749557139e-05;1.1732589356798418e-05;7959.67;3.885011360712455e-05;7945.41;3.3265654246551406e-05;23857.0;0.0017931382704023946;183212.0;3.5316305316416794e-05;3.8446254524281565e-05;3.326565424655141e-05;3.340300002056313e-05;3.4867045464063866e-05;2.410231749557139e-05;3.340300002056314e-05;100215.0
2013-08-05;2.5347568114848926e-05;1.2876262471299784e-05;1.3179437217189406e-05;7979.4;2.5347568114848923e-05;7973.5;1.9613773797100963e-05;19642.0;0.0007396774591459376;183103.0;3.183659785846457e-05;9.74748357529025e-06;1.961377379710096e-05;2.3751018238801305e-05;3.063716527540642e-05;1.2876262471299784e-05;2.37510182388013e-05;100215.0
2013-08-06;5.545002135446675e-05;3.113848228910725e-05;1.4520562846422549e-05;7996.79;5.545002135446675e-05;7982.37;5.250423551406483e-05;23121.0;0.0018048513081296846;183152.0;3.914854805351125e-05;6.792401962790916e-05;5.250423551406483e-05;4.432250113246196e-05;3.857503072466504e-05;3.113848228910725e-05;4.432250113246196e-05;100215.0
2013-08-07;4.933623396633448e-05;2.8015969503739085e-05;2.2194519709820594e-05;7976.28;4.9336233966334476e-05;7977.11;4.847713196554869e-05;21857.0;-0.00010405311983774368;183052.0;5.025999996207013e-05;3.65799889378626e-05;4.8477131965548695e-05;4.8689911349290326e-05;5.094714037560777e-05;2.8015969503739085e-05;4.8689911349290326e-05;100215.0
2013-08-08;3.2108599712971e-05;1.9265010445406285e-05;1.8040480919747564e-05;7955.29;3.2108599712971e-05;7962.24;3.2938863802409574e-05;24280.0;-0.0008732511189428749;183117.0;4.142334937259197e-05;3.586380322625319e-05;3.2938863802409574e-05;3.0492192810028474e-05;4.11550730596533e-05;1.9265010445406282e-05;3.0492192810028474e-05;100215.0
2013-08-09;2.2202648974256145e-05;1.2225117738892445e-05;1.3035095375550183e-05;7977.34;2.2202648974256145e-05;7979.06;2.5346754026132532e-05;22673.0;-0.00021558747670624712;183211.0;3.0965187574773936e-05;1.649983222150914e-05;2.5346754026132532e-05;2.1371909555656347e-05;2.8619650639944752e-05;1.2225117738892443e-05;2.1371909555656347e-05;100215.0
2013-08-12;2.4406854374065907e-05;1.1369628971799781e-05;1.1419819639738539e-05;8000.6;2.4406854374065907e-05;7991.13;1.765053830523242e-05;19849.0;0.0011843623056382313;183201.0;2.9400468754643753e-05;1.4390066573023332e-05;1.765053830523242e-05;1.7518792594484355e-05;2.8345844403058754e-05;1.1369628971799781e-05;1.7518792594484355e-05;100215.0
2013-08-13;2.7247557680669987e-05;1.1124419722526766e-05;1.1549850216451913e-05;8036.44;2.7247557680669983e-05;8010.59;2.7429291806973263e-05;22116.0;0.003221782767276693;183135.0;2.9786674647435223e-05;2.1424905348063462e-05;2.7429291806973263e-05;2.4116178331263118e-05;2.8566531221499156e-05;1.1124419722526766e-05;2.4116178331263118e-05;100215.0
2013-08-14;1.939014148342299e-05;7.812756697758724e-06;9.718268883978975e-06;8078.26;1.939014148342299e-05;8055.61;1.5777683018382085e-05;21972.0;0.002807759685696354;183157.0;2.7499968787488876e-05;1.2800080899892934e-05;1.577768301838209e-05;1.6954440447343288e-05;2.5992366953308713e-05;7.812756697758724e-06;1.695444044734329e-05;100215.0
2013-08-15;4.448061514260108e-05;2.869217909873629e-05;2.4098610845233572e-05;7982.43;4.4480615142601076e-05;8062.85;4.088911165675123e-05;21732.0;-0.010024215646616597;183124.0;3.759164258351205e-05;4.9802993101401484e-05;4.0889111656751215e-05;4.291450259379749e-05;3.867169146740771e-05;2.8692179098736288e-05;4.291450259379748e-05;100215.0
2013-08-16;2.807400389414148e-05;1.58040483710778e-05;1.0893559099426574e-05;7961.31;2.8074003894141478e-05;7972.4;2.877747662189025e-05;20615.0;-0.0013920175264594548;183200.0;4.047178592762327e-05;2.791024673981226e-05;2.8777476621890256e-05;2.4463055475610186e-05;3.9740637335549e-05;1.58040483710778e-05;2.4463055475610182e-05;100215.0
2013-08-19;5.470253488001553e-05;2.9316083101950528e-05;1.7633506158185056e-05;7939.42;5.470253488001552e-05;7951.4;6.0691228954399336e-05;20797.0;-0.0015077890592998244;183156.0;4.2225878824810995e-05;3.2173705238715955e-05;6.069122895439933e-05;4.455937615271096e-05;4.311311144987515e-05;2.9316083101950528e-05;4.455937615271096e-05;100215.0
2013-08-20;2.9766367697741916e-05;1.016990335617396e-05;7.416346160416951e-06;7935.89;2.9766367697741913e-05;7879.46;2.6256941520815936e-05;23166.0;0.007136135396551779;183127.0;3.5443873820692487e-05;2.320582522132015e-05;2.6256941520815932e-05;2.4758277058974056e-05;3.44801114372477e-05;1.016990335617396e-05;2.475827705897406e-05;100215.0
2013-08-21;3.5241675795995055e-05;2.2775586753747255e-05;8.825241014176316e-06;7887.14;3.5241675795995055e-05;7944.43;2.9120294087047872e-05;20651.0;-0.007237469192912016;183142.0;3.942142840221282e-05;1.983737973273383e-05;2.912029408704787e-05;3.148881492809497e-05;3.749754126737079e-05;2.277558675374725e-05;3.148881492809497e-05;100215.0
2013-08-22;4.0279812087077846e-05;9.451767562809219e-06;1.8663832104040938e-05;7988.6;4.0279812087077846e-05;7884.73;4.692218539003982e-05;21328.0;0.013087547805119115;183103.0;3.634699463092757e-05;6.490913342077539e-05;4.6922185390039816e-05;3.548636980628647e-05;3.739577109760935e-05;9.451767562809217e-06;3.548636980628647e-05;100215.0
2013-08-23;4.0516880760973746e-05;1.885546533382019e-05;1.3625059925436604e-05;8006.9;4.051688076097374e-05;7983.33;3.837801343768212e-05;17888.0;0.002948052288251901;183055.0;3.53078318381647e-05;4.810543680205296e-05;3.837801343768212e-05;3.0350002917662195e-05;3.555046698557745e-05;1.8855465333820188e-05;3.0350002917662195e-05;100215.0
2013-08-26;2.2523333583533176e-05;8.533069390914518e-06;8.90807749106734e-06;8022.2;2.2523333583533173e-05;7998.43;2.2129149174578863e-05;15638.0;0.0029674260553367304;183050.0;2.513417447484805e-05;1.4995397722815183e-05;2.2129149174578863e-05;1.7807251453296716e-05;2.421329489026706e-05;8.533069390914518e-06;1.7807251453296716e-05;100215.0
2013-08-27;6.750422312818312e-05;4.928283644314768e-05;2.0620576114837025e-05;7886.07;6.750422312818312e-05;7978.19;8.603246167772977e-05;23986.0;-0.011613656786213511;183108.0;6.83261504908545e-05;7.19404323251925e-05;8.603246167772974e-05;6.282001747923999e-05;6.773113299486143e-05;4.928283644314768e-05;6.282001747923999e-05;100215.0
2013-08-28;6.606461742108662e-05;3.6583877515472225e-05;3.255400157708961e-05;7778.18;6.606461742108662e-05;7839.68;5.3087230131836e-05;26207.0;-0.007875639541060409;183214.0;5.5839633359673103e-05;6.840912106993934e-05;5.3087230131835993e-05;6.793553139876342e-05;5.490925206504051e-05;3.6583877515472225e-05;6.793553139876342e-05;100215.0
2013-08-29;4.489385539436388e-05;2.3469905039360463e-05;1.869443714944474e-05;7767.86;4.489385539436388e-05;7791.61;4.370813942529715e-05;26026.0;-0.0030528055833620726;183209.0;4.6850501686649675e-05;4.8960989466932846e-05;4.370813942529715e-05;4.521278578167137e-05;4.543914257252751e-05;2.3469905039360463e-05;4.521278578167137e-05;100215.0
2013-08-30;4.542250520719473e-05;2.7501431291456653e-05;1.8205815932062467e-05;7745.97;4.542250520719473e-05;7792.33;4.1560717823135576e-05;22333.0;-0.005967208454444872;183100.0;5.7064307301188234e-05;6.094331948174678e-05;4.156071782313558e-05;3.856427327235615e-05;5.6736715199437597e-05;2.7501431291456653e-05;3.8564273272356145e-05;100215.0
2013-09-02;2.5107890192477886e-05;9.256238318274797e-06;1.823942383632073e-05;7891.62;2.5107890192477883e-05;7820.0;2.197528641826601e-05;21716.0;0.009116882418556571;183101.0;3.2314398321780185e-05;2.2148061615129874e-05;2.197528641826601e-05;2.396464852518602e-05;3.056871611635639e-05;9.256238318274795e-06;2.3964648525186023e-05;100215.0
2013-09-03;8.831755925659132e-05;6.233928042925371e-05;1.5646512318334727e-05;7866.23;8.83175592565913e-05;7923.45;7.384922998609339e-05;22171.0;-0.0072478036899390474;183136.0;8.288139746392602e-05;7.208862846919863e-05;7.384922998609337e-05;6.944454462691425e-05;8.16050224269142e-05;6.233928042925371e-05;6.944454462691425e-05;100215.0
2013-09-04;4.377237182569242e-05;2.8529543676108264e-05;1.6860786688621104e-05;7880.65;4.377237182569242e-05;7901.21;3.9834415256778547e-05;21768.0;-0.0026055245239025027;183143.0;4.3067369560177144e-05;4.402290296116807e-05;3.9834415256778547e-05;3.505659885161268e-05;4.2545724620915294e-05;2.8529543676108264e-05;3.505659885161268e-05;100215.0
2013-09-05;6.757611011198215e-05;3.5053732202132094e-05;3.520126517574813e-05;7932.29;6.757611011198215e-05;7903.77;8.885478746748941e-05;22305.0;0.0036019099238426833;183132.0;4.7175194630893746e-05;8.959931684196786e-05;8.885478746748938e-05;6.096909517173606e-05;4.873386813282227e-05;3.5053732202132094e-05;6.0969095171736064e-05;100215.0
2013-09-06;9.02494860714331e-05;5.1201125504701344e-05;1.6421158883640833e-05;7950.78;9.02494860714331e-05;7935.9;6.929460428050488e-05;22032.0;0.0018732679642727845;183040.0;6.166747046195199e-05;9.284828297554363e-05;6.929460428050488e-05;7.525268066470524e-05;6.206800941313244e-05;5.120112550470134e-05;7.525268066470524e-05;100215.0
2013-09-09;3.8763469847180213e-05;2.3822712421989027e-05;1.4220987197086165e-05;7935.25;3.876346984718021e-05;7967.53;3.9384811140483815e-05;20442.0;-0.0040596731305768685;183212.0;3.909562329870806e-05;3.429718739755082e-05;3.938481114048381e-05;3.31792318363054e-05;3.860296519399007e-05;2.3822712421989027e-05;3.31792318363054e-05;100215.0
2013-09-10;1.8010678549326633e-05;4.811083478012709e-06;7.513684499315613e-06;8039.18;1.8010678549326633e-05;7973.44;1.6617829302459194e-05;25477.0;0.008211069688526251;183200.0;3.3339208110762e-05;1.874083115472236e-05;1.6617829302459197e-05;1.8117791795691624e-05;2.994845583943752e-05;4.811083478012709e-06;1.8117791795691624e-05;100215.0
2013-09-11;2.0035050294655736e-05;1.0074988774615521e-05;8.546714334184077e-06;8051.31;2.0035050294655736e-05;8047.41;1.2644684345451802e-05;19836.0;0.0004845105792625759;183200.0;2.5396832312622684e-05;1.0108524032518414e-05;1.2644684345451802e-05;2.015106183931947e-05;2.4371042744133734e-05;1.007498877461552e-05;2.015106183931947e-05;100215.0
2013-09-12;2.5106667717826177e-05;1.4107700237035298e-05;1.714513362228554e-05;8033.45;2.5106667717826173e-05;8059.75;2.977932086862905e-05;22832.0;-0.003268464123140191;183150.0;3.315217010675116e-05;3.1925886721795074e-05;2.9779320868629058e-05;2.588263876807773e-05;3.1463948054341216e-05;1.4107700237035298e-05;2.588263876807773e-05;100215.0
2013-09-13;1.613261108727274e-05;7.21025181715997e-06;8.8720800053441e-06;8038.08;1.6132611087272737e-05;8014.65;1.3510505908506684e-05;23246.0;0.0029191317162737818;183212.0;2.3631670818416722e-05;8.647145822576731e-06;1.3510505908506686e-05;1.5937925431245074e-05;2.196606854436565e-05;7.210251817159969e-06;1.5937925431245074e-05;100215.0
2013-09-16;2.3368665000549023e-05;1.65422128908931e-05;7.506534182087912e-06;8029.38;2.336866500054902e-05;8083.22;2.0028817009936503e-05;21108.0;-0.006682993481518906;183201.0;2.5018514813322116e-05;3.059392319983835e-05;2.0028817009936503e-05;2.0012156399940715e-05;2.4495779626066825e-05;1.65422128908931e-05;2.0012156399940715e-05;100215.0
2013-09-17;1.9262198748290696e-05;1.0057840205572728e-05;1.3686392254558481e-05;8014.47;1.9262198748290692e-05;8022.35;1.5261438384402793e-05;19636.0;-0.000982738552179896;183201.0;2.3537488303663904e-05;1.572114719528652e-05;1.5261438384402793e-05;1.984997065549795e-05;2.282453591217848e-05;1.0057840205572728e-05;1.984997065549795e-05;100215.0
2013-09-18;1.5742595375937627e-05;6.4658835224648605e-06;5.6663890186525434e-06;8052.57;1.5742595375937627e-05;8024.28;1.2508385771727388e-05;20308.0;0.0035193497730681145;183130.0;2.1498330177506446e-05;1.3105344152508331e-05;1.250838577172739e-05;1.5462609799398967e-05;2.113243142956398e-05;6.46588352246486e-06;1.5462609799398967e-05;100215.0
2013-09-19;2.328821244126429e-05;1.2945653124982735e-05;1.292520207156125e-05;8092.29;2.328821244126429e-05;8129.23;2.35747051970515e-05;25700.0;-0.004554451599348752;183210.0;3.10972412708795e-05;2.4348825085413354e-05;2.35747051970515e-05;2.475466825156424e-05;2.956594306470927e-05;1.2945653124982734e-05;2.4754668251564236e-05;100215.0
2013-09-20;1.3060460043378496e-05;7.806842099837962e-06;7.289022817588216e-06;8105.39;1.3060460043378496e-05;8118.64;1.1132136100331161e-05;21848.0;-0.0016333799858401221;183104.0;1.9300916525780903e-05;1.0573659716346461e-05;1.1132136100331157e-05;1.1595143526297963e-05;1.7480756010331813e-05;7.806842099837962e-06;1.1595143526297961e-05;100215.0
2013-09-23;2.9473922766656716e-05;2.041175547571426e-05;1.2472786805149386e-05;8057.04;2.9473922766656713e-05;8113.33;3.643548880354417e-05;19490.0;-0.006962144635076939;183105.0;2.926254352456748e-05;4.199507594194412e-05;3.643548880354417e-05;2.6195402049771895e-05;2.9089106476266503e-05;2.041175547571426e-05;2.6195402049771895e-05;100215.0
2013-09-24;3.3448391492897334e-05;2.0365385911029328e-05;1.127521269796896e-05;8047.02;3.3448391492897334e-05;8070.26;3.455793132875515e-05;20243.0;-0.0028838632953700483;183153.0;3.377840271215803e-05;3.5072191791282304e-05;3.4557931328755145e-05;2.2970748290298484e-05;3.294704832315974e-05;2.0365385911029324e-05;2.2970748290298484e-05;100215.0
2013-09-25;3.557171951865204e-05;1.847186686467379e-05;1.8620184889572268e-05;8055.23;3.557171951865203e-05;8050.88;4.201767780177428e-05;20272.0;0.000540167688631854;183106.0;3.513662313136291e-05;4.735859135476148e-05;4.201767780177428e-05;3.167704551894466e-05;3.486386859016625e-05;1.847186686467379e-05;3.167704551894466e-05;100215.0
2013-09-26;3.490614528540222e-05;2.1460441343217182e-05;1.4048404386358382e-05;8061.36;3.490614528540222e-05;8056.36;3.101956704022842e-05;18370.0;0.0006204351682974618;183112.0;2.868892714295101e-05;2.948864484672072e-05;3.1019567040228414e-05;2.360382949984974e-05;2.8135760666113425e-05;2.1460441343217182e-05;2.360382949984974e-05;100215.0
2013-09-27;2.2197479005953305e-05;1.1420534624079201e-05;1.0318569523587141e-05;8055.0;2.2197479005953305e-05;8061.12;2.6202341559315388e-05;18675.0;-0.0007594880522336922;183208.0;2.5729413006958386e-05;2.1365339637220762e-05;2.620234155931539e-05;1.9504897868183735e-05;2.5446394084379455e-05;1.14205346240792e-05;1.9504897868183735e-05;100215.0
2013-09-30;3.511465544584257e-05;1.445791221967159e-05;1.880819501501074e-05;8022.6;3.511465544584257e-05;8000.88;2.293105311811935e-05;20570.0;0.002711023236258825;183117.0;3.812714861349936e-05;1.5712235565548474e-05;2.2931053118119354e-05;3.540848984768771e-05;3.719595999102017e-05;1.445791221967159e-05;3.540848984768771e-05;100215.0
